,KPI-total-investigations,KPI-total-audits,KPI-total-routine,KPI-total-prosecuted,KPI-total-penalized,KPI-total-warning,KPI-grade-5,KPI-grade-4,KPI-grade-3,KPI-grade-2,KPI-grade-1,KPI-grade-0,KPI-farmers-compliance,KPI-seasonal-farmers-compliance,KPI-NRAR-perceived-compliance,KPI-NRAR-surveillance-rate
37,0.0,0.0,0.0,0.0,0.0,0.0,487.0,10.0,3.0,0.0,0.0,0.0,454.0,90.75,100.0,2.2
38,0.0,0.0,1.0,0.0,0.0,1.0,486.0,11.0,3.0,0.0,0.0,0.0,454.0,90.74166666666666,58.33333333333333,2.4
39,0.0,0.0,1.0,0.0,0.0,1.0,485.0,12.0,3.0,0.0,0.0,0.0,454.0,90.73333333333335,61.53846153846154,2.6
40,0.0,1.0,0.0,0.0,1.0,0.0,485.0,12.0,3.0,0.0,0.0,0.0,453.0,90.73333333333335,61.53846153846154,2.6
41,0.0,0.0,0.0,0.0,0.0,0.0,485.0,12.0,3.0,0.0,0.0,0.0,454.0,90.74166666666666,100.0,2.6
42,0.0,0.0,2.0,0.0,0.0,2.0,483.0,14.0,3.0,0.0,0.0,0.0,454.0,90.75,33.333333333333336,3.0
43,0.0,0.0,1.0,0.0,0.0,1.0,482.0,15.0,3.0,0.0,0.0,0.0,453.0,90.75,66.66666666666667,3.0
44,0.0,0.0,1.0,0.0,0.0,1.0,481.0,16.0,3.0,0.0,0.0,0.0,453.0,90.75,68.75,3.2
45,0.0,0.0,1.0,0.0,0.0,1.0,480.0,16.0,4.0,0.0,0.0,0.0,453.0,90.75,70.58823529411764,3.4
46,0.0,0.0,0.0,0.0,0.0,0.0,480.0,16.0,4.0,0.0,0.0,0.0,454.0,90.75833333333334,100.0,3.2
47,0.0,0.0,0.0,0.0,0.0,0.0,480.0,16.0,4.0,0.0,0.0,0.0,454.0,90.76666666666665,100.0,3.0
48,0.0,0.0,0.0,0.0,0.0,0.0,480.0,16.0,4.0,0.0,0.0,0.0,453.0,90.76666666666665,100.0,3.0
49,0.0,0.0,0.0,0.0,0.0,0.0,480.0,16.0,4.0,0.0,0.0,0.0,453.0,90.76666666666665,100.0,3.0
50,0.0,0.0,0.0,0.0,0.0,0.0,480.0,16.0,4.0,0.0,0.0,0.0,453.0,90.76666666666665,100.0,2.8
51,0.0,0.0,0.0,0.0,0.0,0.0,480.0,16.0,4.0,0.0,0.0,0.0,453.0,90.76666666666665,100.0,2.6
52,0.0,0.0,1.0,0.0,0.0,1.0,479.0,17.0,4.0,0.0,0.0,0.0,453.0,90.75,64.28571428571428,2.8
53,0.0,0.0,0.0,0.0,0.0,0.0,479.0,17.0,4.0,0.0,0.0,0.0,455.0,90.75,100.0,2.4
54,0.0,1.0,1.0,0.0,1.0,1.0,478.0,18.0,4.0,0.0,0.0,0.0,453.0,90.73333333333335,23.076923076923084,2.6
55,0.0,0.0,0.0,0.0,0.0,0.0,478.0,18.0,4.0,0.0,0.0,0.0,456.0,90.74166666666666,100.0,2.6
56,0.0,0.0,0.0,0.0,0.0,0.0,478.0,18.0,4.0,0.0,0.0,0.0,455.0,90.75833333333334,100.0,2.6
57,0.0,0.0,0.0,0.0,0.0,0.0,478.0,18.0,4.0,0.0,0.0,0.0,453.0,90.75833333333334,100.0,2.6
58,0.0,0.0,0.0,0.0,0.0,0.0,478.0,18.0,4.0,0.0,0.0,0.0,453.0,90.75833333333334,100.0,2.4
59,0.0,0.0,2.0,0.0,0.0,2.0,476.0,20.0,4.0,0.0,0.0,0.0,453.0,90.73333333333335,28.57142857142857,2.8
60,0.0,0.0,0.0,0.0,0.0,0.0,476.0,20.0,4.0,0.0,0.0,0.0,453.0,90.71666666666665,100.0,2.6
61,0.0,0.0,0.0,0.0,0.0,0.0,476.0,20.0,4.0,0.0,0.0,0.0,453.0,90.70833333333334,100.0,2.6
62,0.0,0.0,0.0,0.0,0.0,0.0,476.0,20.0,4.0,0.0,0.0,0.0,453.0,90.7,100.0,2.6
63,0.0,0.0,1.0,0.0,0.0,1.0,475.0,21.0,4.0,0.0,0.0,0.0,453.0,90.69166666666666,61.53846153846154,2.6
64,0.0,0.0,0.0,0.0,0.0,0.0,475.0,21.0,4.0,0.0,0.0,0.0,453.0,90.69166666666666,100.0,2.4
65,0.0,0.0,1.0,0.0,0.0,1.0,474.0,22.0,4.0,0.0,0.0,0.0,453.0,90.68333333333334,61.53846153846154,2.6
66,0.0,0.0,0.0,0.0,0.0,0.0,474.0,22.0,4.0,0.0,0.0,0.0,455.0,90.69166666666666,100.0,2.4
67,0.0,0.0,0.0,0.0,0.0,0.0,474.0,22.0,4.0,0.0,0.0,0.0,454.0,90.7,100.0,2.2
68,0.0,0.0,0.0,0.0,0.0,0.0,474.0,22.0,4.0,0.0,0.0,0.0,454.0,90.70833333333334,100.0,2.0
69,0.0,0.0,0.0,0.0,0.0,0.0,474.0,22.0,4.0,0.0,0.0,0.0,453.0,90.70833333333334,100.0,1.8
70,0.0,1.0,0.0,0.0,1.0,0.0,474.0,22.0,3.0,0.0,1.0,0.0,453.0,90.7,50.0,2.0
71,0.0,0.0,1.0,0.0,0.0,1.0,473.0,23.0,3.0,0.0,1.0,0.0,455.0,90.70833333333334,54.54545454545454,2.2
72,0.0,0.0,1.0,0.0,0.0,1.0,472.0,23.0,4.0,0.0,1.0,0.0,455.0,90.725,58.33333333333333,2.4
73,0.0,0.0,0.0,0.0,0.0,0.0,472.0,23.0,4.0,0.0,1.0,0.0,455.0,90.74166666666666,100.0,2.4
74,0.0,0.0,0.0,0.0,0.0,0.0,472.0,23.0,4.0,0.0,1.0,0.0,455.0,90.75833333333334,100.0,2.4
75,0.0,0.0,0.0,0.0,0.0,0.0,472.0,23.0,4.0,0.0,1.0,0.0,454.0,90.76666666666665,100.0,2.4
76,0.0,1.0,2.0,0.0,1.0,2.0,470.0,25.0,4.0,0.0,0.0,1.0,454.0,90.775,-7.14285714285714,2.8
77,0.0,1.0,0.0,0.0,1.0,0.0,470.0,25.0,3.0,0.0,1.0,1.0,456.0,90.78333333333335,66.66666666666667,3.0
78,0.0,0.0,0.0,0.0,0.0,0.0,470.0,25.0,3.0,0.0,1.0,1.0,459.0,90.83333333333334,100.0,2.6
79,0.0,0.0,0.0,0.0,0.0,0.0,470.0,25.0,3.0,0.0,1.0,1.0,456.0,90.83333333333334,100.0,2.6
80,0.0,0.0,0.0,0.0,0.0,0.0,470.0,25.0,3.0,0.0,1.0,1.0,454.0,90.825,100.0,2.6
81,0.0,0.0,0.0,0.0,0.0,0.0,470.0,25.0,3.0,0.0,1.0,1.0,454.0,90.83333333333334,100.0,2.6
82,0.0,0.0,1.0,0.0,0.0,1.0,469.0,26.0,3.0,0.0,1.0,1.0,454.0,90.84166666666665,64.28571428571428,2.8
83,0.0,1.0,0.0,0.0,1.0,0.0,469.0,26.0,3.0,0.0,0.0,2.0,455.0,90.85833333333335,61.53846153846154,2.6
84,0.0,0.0,0.0,0.0,0.0,0.0,469.0,26.0,3.0,0.0,0.0,2.0,458.0,90.9,100.0,2.6
85,1.0,0.0,1.0,0.0,0.0,0.0,469.0,26.0,3.0,0.0,0.0,2.0,456.0,90.925,100.0,2.8
86,1.0,0.0,1.0,0.0,0.0,1.0,468.0,27.0,3.0,0.0,0.0,2.0,455.0,90.94166666666666,66.66666666666667,3.0
87,1.0,0.0,1.0,0.0,0.0,1.0,467.0,28.0,3.0,0.0,0.0,2.0,455.0,90.95833333333334,66.66666666666667,3.0
88,1.0,0.0,0.0,0.0,0.0,0.0,467.0,28.0,3.0,0.0,0.0,2.0,456.0,90.98333333333335,100.0,3.0
89,2.0,0.0,0.0,0.0,0.0,0.0,467.0,28.0,3.0,0.0,0.0,2.0,456.0,91.00833333333334,100.0,2.8
90,2.0,0.0,0.0,0.0,0.0,0.0,467.0,28.0,3.0,0.0,0.0,2.0,458.0,91.03333333333335,100.0,2.8
91,2.0,0.0,0.0,0.0,0.0,0.0,467.0,28.0,3.0,0.0,0.0,2.0,458.0,91.06666666666666,100.0,2.8
92,2.0,0.0,1.0,0.0,0.0,1.0,466.0,29.0,3.0,0.0,0.0,2.0,458.0,91.1,66.66666666666667,3.0
93,2.0,0.0,0.0,0.0,0.0,0.0,466.0,29.0,3.0,0.0,0.0,2.0,458.0,91.14166666666665,100.0,3.0
94,2.0,0.0,2.0,0.0,0.0,2.0,464.0,31.0,3.0,0.0,0.0,2.0,458.0,91.18333333333334,37.5,3.2
95,2.0,0.0,3.0,0.0,0.0,3.0,461.0,34.0,3.0,0.0,0.0,2.0,458.0,91.20833333333334,16.666666666666675,3.6
96,2.0,0.0,0.0,0.0,0.0,0.0,461.0,34.0,3.0,0.0,0.0,2.0,458.0,91.23333333333335,100.0,3.4
97,2.0,0.0,0.0,0.0,0.0,0.0,461.0,34.0,3.0,0.0,0.0,2.0,458.0,91.25833333333334,100.0,3.4
98,2.0,0.0,0.0,0.0,0.0,0.0,461.0,34.0,3.0,0.0,0.0,2.0,458.0,91.28333333333335,100.0,3.4
99,2.0,0.0,1.0,0.0,0.0,1.0,460.0,35.0,3.0,0.0,0.0,2.0,458.0,91.31666666666666,72.22222222222221,3.6
100,2.0,0.0,1.0,0.0,0.0,1.0,459.0,36.0,3.0,0.0,0.0,2.0,458.0,91.35,68.75,3.2
101,2.0,0.0,0.0,0.0,0.0,0.0,459.0,36.0,3.0,0.0,0.0,2.0,458.0,91.36666666666666,100.0,3.0
102,2.0,0.0,0.0,0.0,0.0,0.0,459.0,36.0,3.0,0.0,0.0,2.0,458.0,91.35833333333335,100.0,3.0
103,2.0,0.0,0.0,0.0,0.0,0.0,459.0,36.0,3.0,0.0,0.0,2.0,458.0,91.375,100.0,3.0
104,2.0,0.0,0.0,0.0,0.0,0.0,459.0,36.0,3.0,0.0,0.0,2.0,458.0,91.40833333333335,100.0,3.0
105,2.0,0.0,0.0,0.0,0.0,0.0,459.0,36.0,3.0,0.0,0.0,2.0,458.0,91.44166666666666,100.0,3.0
106,2.0,0.0,0.0,0.0,0.0,0.0,459.0,36.0,3.0,0.0,0.0,2.0,458.0,91.475,100.0,2.8
107,2.0,0.0,0.0,0.0,0.0,0.0,459.0,36.0,3.0,0.0,0.0,2.0,458.0,91.5,100.0,2.6
108,2.0,2.0,1.0,0.0,2.0,1.0,458.0,37.0,1.0,1.0,1.0,2.0,458.0,91.5,6.25,3.2
109,2.0,0.0,0.0,0.0,0.0,0.0,458.0,37.0,1.0,1.0,1.0,2.0,461.0,91.54166666666666,100.0,3.0
110,2.0,0.0,1.0,0.0,0.0,1.0,457.0,37.0,1.0,2.0,1.0,2.0,461.0,91.59166666666665,66.66666666666667,3.0
111,2.0,1.0,0.0,0.0,0.0,0.0,457.0,37.0,1.0,2.0,1.0,2.0,460.0,91.63333333333334,100.0,3.0
112,2.0,1.0,0.0,0.0,0.0,0.0,457.0,37.0,1.0,2.0,1.0,2.0,461.0,91.675,100.0,3.2
113,2.0,0.0,0.0,0.0,0.0,0.0,457.0,37.0,1.0,2.0,1.0,2.0,460.0,91.70833333333334,100.0,3.2
114,2.0,0.0,1.0,0.0,0.0,1.0,456.0,38.0,1.0,2.0,1.0,2.0,460.0,91.725,70.58823529411764,3.4
115,2.0,0.0,0.0,0.0,0.0,0.0,456.0,38.0,1.0,2.0,1.0,2.0,459.0,91.73333333333335,100.0,3.4
116,2.0,0.0,0.0,0.0,0.0,0.0,456.0,38.0,1.0,2.0,1.0,2.0,459.0,91.74166666666666,100.0,3.2
117,2.0,0.0,1.0,0.0,0.0,1.0,455.0,39.0,1.0,2.0,1.0,2.0,458.0,91.74166666666666,70.58823529411764,3.4
118,2.0,0.0,0.0,0.0,0.0,0.0,455.0,39.0,1.0,2.0,1.0,2.0,458.0,91.74166666666666,100.0,3.0
119,2.0,0.0,0.0,0.0,0.0,0.0,455.0,39.0,1.0,2.0,1.0,2.0,458.0,91.74166666666666,100.0,2.4
120,2.0,0.0,0.0,0.0,0.0,0.0,455.0,39.0,1.0,2.0,1.0,2.0,458.0,91.74166666666666,100.0,2.4
121,2.0,0.0,0.0,0.0,0.0,0.0,455.0,39.0,1.0,2.0,1.0,2.0,458.0,91.74166666666666,100.0,2.4
122,2.0,0.0,1.0,0.0,0.0,1.0,454.0,40.0,1.0,2.0,1.0,2.0,458.0,91.74166666666666,61.53846153846154,2.6
123,2.0,0.0,0.0,0.0,0.0,0.0,454.0,40.0,1.0,2.0,1.0,2.0,458.0,91.74166666666666,100.0,2.4
124,2.0,0.0,0.0,0.0,0.0,0.0,454.0,40.0,1.0,2.0,1.0,2.0,458.0,91.74166666666666,100.0,2.2
125,2.0,0.0,3.0,0.0,0.0,3.0,451.0,43.0,1.0,2.0,1.0,2.0,458.0,91.74166666666666,-7.14285714285714,2.8
126,2.0,0.0,1.0,0.0,0.0,1.0,450.0,43.0,1.0,3.0,1.0,2.0,458.0,91.74166666666666,66.66666666666667,3.0
127,2.0,0.0,1.0,0.0,0.0,1.0,449.0,44.0,1.0,3.0,1.0,2.0,459.0,91.75,68.75,3.2
128,2.0,0.0,0.0,0.0,0.0,0.0,449.0,44.0,1.0,3.0,1.0,2.0,462.0,91.78333333333335,100.0,3.2
129,2.0,0.0,0.0,0.0,0.0,0.0,449.0,44.0,1.0,3.0,1.0,2.0,460.0,91.8,100.0,3.2
130,2.0,0.0,0.0,0.0,0.0,0.0,449.0,44.0,1.0,3.0,1.0,2.0,459.0,91.80833333333334,100.0,3.2
131,2.0,0.0,0.0,0.0,0.0,0.0,449.0,44.0,1.0,3.0,1.0,2.0,459.0,91.81666666666666,100.0,3.2
132,2.0,0.0,1.0,0.0,0.0,0.0,449.0,44.0,1.0,3.0,1.0,2.0,458.0,91.81666666666666,100.0,2.8
133,2.0,0.0,0.0,0.0,0.0,0.0,449.0,44.0,1.0,3.0,1.0,2.0,458.0,91.79166666666666,100.0,2.8
134,1.0,0.0,0.0,1.0,0.0,0.0,449.0,44.0,2.0,3.0,1.0,1.0,458.0,91.76666666666665,61.53846153846154,2.6
135,1.0,0.0,0.0,0.0,0.0,0.0,449.0,44.0,2.0,3.0,1.0,1.0,458.0,91.75,100.0,2.4
136,1.0,0.0,0.0,0.0,0.0,0.0,449.0,44.0,2.0,3.0,1.0,1.0,457.0,91.71666666666665,100.0,2.2
137,1.0,0.0,4.0,0.0,0.0,4.0,445.0,48.0,2.0,3.0,1.0,1.0,457.0,91.69166666666666,-33.33333333333333,3.0
138,0.0,0.0,0.0,1.0,0.0,0.0,445.0,48.0,3.0,3.0,1.0,0.0,457.0,91.66666666666666,64.28571428571428,2.8
139,0.0,1.0,1.0,0.0,1.0,1.0,444.0,49.0,3.0,3.0,0.0,1.0,457.0,91.65,37.5,3.2
140,0.0,0.0,0.0,0.0,0.0,0.0,444.0,49.0,3.0,3.0,0.0,1.0,456.0,91.625,100.0,3.2
141,0.0,0.0,1.0,0.0,0.0,1.0,443.0,50.0,3.0,3.0,0.0,1.0,456.0,91.60833333333335,68.75,3.2
142,0.0,0.0,0.0,0.0,0.0,0.0,443.0,50.0,3.0,3.0,0.0,1.0,455.0,91.58333333333334,100.0,3.2
143,0.0,0.0,1.0,0.0,0.0,1.0,442.0,51.0,3.0,3.0,0.0,1.0,454.0,91.55,70.58823529411764,3.4
144,0.0,0.0,0.0,0.0,0.0,0.0,442.0,51.0,3.0,3.0,0.0,1.0,454.0,91.51666666666665,100.0,3.4
145,1.0,0.0,0.0,0.0,0.0,0.0,442.0,51.0,3.0,3.0,0.0,1.0,454.0,91.48333333333335,100.0,3.4
146,1.0,0.0,0.0,0.0,0.0,0.0,442.0,51.0,3.0,3.0,0.0,1.0,456.0,91.46666666666665,100.0,3.2
147,1.0,0.0,1.0,0.0,0.0,1.0,441.0,52.0,3.0,3.0,0.0,1.0,456.0,91.45,70.58823529411764,3.4
148,1.0,0.0,1.0,0.0,0.0,1.0,440.0,53.0,3.0,3.0,0.0,1.0,456.0,91.43333333333334,72.22222222222221,3.6
149,1.0,0.0,2.0,0.0,0.0,2.0,438.0,55.0,3.0,3.0,0.0,1.0,456.0,91.41666666666666,41.17647058823529,3.4
150,1.0,0.0,0.0,0.0,0.0,0.0,438.0,55.0,3.0,3.0,0.0,1.0,457.0,91.40833333333335,100.0,3.2
151,1.0,0.0,2.0,0.0,0.0,2.0,436.0,57.0,3.0,3.0,0.0,1.0,456.0,91.38333333333334,41.17647058823529,3.4
152,1.0,0.0,0.0,0.0,0.0,0.0,436.0,57.0,3.0,3.0,0.0,1.0,456.0,91.33333333333334,100.0,3.4
153,1.0,0.0,0.0,0.0,0.0,0.0,436.0,57.0,3.0,3.0,0.0,1.0,456.0,91.3,100.0,3.4
154,1.0,0.0,0.0,0.0,0.0,0.0,436.0,57.0,3.0,3.0,0.0,1.0,456.0,91.275,100.0,3.4
155,1.0,0.0,0.0,0.0,0.0,0.0,436.0,57.0,3.0,3.0,0.0,1.0,456.0,91.25,100.0,3.4
156,1.0,0.0,0.0,0.0,0.0,0.0,436.0,57.0,3.0,3.0,0.0,1.0,456.0,91.23333333333335,100.0,3.2
157,1.0,0.0,0.0,0.0,0.0,0.0,436.0,57.0,3.0,3.0,0.0,1.0,456.0,91.21666666666665,100.0,3.2
158,1.0,0.0,1.0,0.0,0.0,1.0,435.0,58.0,3.0,3.0,0.0,1.0,456.0,91.2,70.58823529411764,3.4
159,1.0,0.0,0.0,0.0,0.0,0.0,435.0,58.0,3.0,3.0,0.0,1.0,457.0,91.19166666666666,100.0,3.4
160,1.0,1.0,0.0,0.0,1.0,0.0,435.0,58.0,3.0,2.0,1.0,1.0,457.0,91.19166666666666,72.22222222222221,3.6
161,1.0,0.0,0.0,0.0,0.0,0.0,435.0,58.0,3.0,2.0,1.0,1.0,456.0,91.18333333333334,100.0,2.8
162,1.0,0.0,0.0,0.0,0.0,0.0,435.0,58.0,3.0,2.0,1.0,1.0,456.0,91.175,100.0,2.8
163,1.0,1.0,0.0,0.0,0.0,0.0,435.0,58.0,3.0,2.0,1.0,1.0,456.0,91.16666666666666,100.0,2.6
164,1.0,0.0,0.0,0.0,0.0,0.0,435.0,58.0,3.0,2.0,1.0,1.0,456.0,91.16666666666666,100.0,2.6
165,1.0,0.0,1.0,0.0,0.0,1.0,434.0,59.0,3.0,2.0,1.0,1.0,456.0,91.16666666666666,61.53846153846154,2.6
166,1.0,0.0,1.0,0.0,0.0,1.0,433.0,60.0,3.0,2.0,1.0,1.0,457.0,91.18333333333334,64.28571428571428,2.8
167,1.0,0.0,0.0,0.0,0.0,0.0,433.0,60.0,3.0,2.0,1.0,1.0,456.0,91.2,100.0,2.6
168,1.0,0.0,0.0,0.0,0.0,0.0,433.0,60.0,3.0,2.0,1.0,1.0,456.0,91.21666666666665,100.0,2.6
169,1.0,0.0,1.0,0.0,0.0,1.0,432.0,61.0,3.0,2.0,1.0,1.0,456.0,91.23333333333335,64.28571428571428,2.8
170,1.0,0.0,0.0,0.0,0.0,0.0,432.0,61.0,3.0,2.0,1.0,1.0,456.0,91.23333333333335,100.0,2.8
171,1.0,0.0,1.0,0.0,0.0,1.0,431.0,62.0,3.0,2.0,1.0,1.0,456.0,91.23333333333335,64.28571428571428,2.8
172,1.0,0.0,0.0,0.0,0.0,0.0,431.0,62.0,3.0,2.0,1.0,1.0,456.0,91.23333333333335,100.0,2.6
173,1.0,0.0,0.0,0.0,0.0,0.0,431.0,62.0,3.0,2.0,1.0,1.0,456.0,91.23333333333335,100.0,2.2
174,1.0,0.0,1.0,0.0,0.0,1.0,430.0,63.0,3.0,2.0,1.0,1.0,456.0,91.225,58.33333333333333,2.4
175,1.0,0.0,0.0,0.0,0.0,0.0,430.0,63.0,3.0,2.0,1.0,1.0,458.0,91.24166666666666,100.0,2.0
176,1.0,0.0,0.0,0.0,0.0,0.0,430.0,63.0,3.0,2.0,1.0,1.0,458.0,91.25833333333334,100.0,2.0
177,1.0,0.0,1.0,0.0,0.0,1.0,429.0,64.0,3.0,2.0,1.0,1.0,456.0,91.25833333333334,54.54545454545454,2.2
178,1.0,1.0,0.0,0.0,0.0,0.0,429.0,64.0,3.0,2.0,1.0,1.0,457.0,91.26666666666665,100.0,2.4
179,1.0,0.0,0.0,0.0,0.0,0.0,429.0,64.0,3.0,2.0,1.0,1.0,456.0,91.26666666666665,100.0,2.4
180,1.0,0.0,0.0,0.0,0.0,0.0,429.0,64.0,3.0,2.0,1.0,1.0,456.0,91.26666666666665,100.0,2.4
181,1.0,0.0,1.0,0.0,0.0,1.0,428.0,65.0,3.0,2.0,1.0,1.0,456.0,91.26666666666665,61.53846153846154,2.6
182,1.0,0.0,2.0,0.0,0.0,2.0,426.0,67.0,3.0,2.0,1.0,1.0,456.0,91.26666666666665,28.57142857142857,2.8
183,1.0,0.0,1.0,0.0,0.0,1.0,425.0,68.0,3.0,2.0,1.0,1.0,456.0,91.25833333333334,66.66666666666667,3.0
184,1.0,0.0,0.0,0.0,0.0,0.0,425.0,68.0,3.0,2.0,1.0,1.0,456.0,91.25,100.0,2.8
185,1.0,0.0,0.0,0.0,0.0,0.0,425.0,68.0,3.0,2.0,1.0,1.0,456.0,91.25,100.0,2.8
186,1.0,0.0,0.0,0.0,0.0,0.0,425.0,68.0,3.0,2.0,1.0,1.0,456.0,91.25,100.0,2.8
187,1.0,0.0,1.0,0.0,0.0,1.0,424.0,68.0,3.0,3.0,1.0,1.0,456.0,91.25,64.28571428571428,2.8
188,1.0,1.0,0.0,0.0,0.0,0.0,424.0,68.0,3.0,4.0,0.0,1.0,458.0,91.26666666666665,100.0,3.0
189,1.0,0.0,0.0,0.0,0.0,0.0,424.0,68.0,3.0,4.0,0.0,1.0,458.0,91.28333333333335,100.0,2.8
190,1.0,0.0,1.0,0.0,0.0,1.0,423.0,69.0,3.0,4.0,0.0,1.0,457.0,91.28333333333335,64.28571428571428,2.8
191,1.0,1.0,0.0,0.0,1.0,0.0,423.0,69.0,3.0,3.0,1.0,1.0,457.0,91.29166666666666,66.66666666666667,3.0
192,1.0,0.0,1.0,0.0,0.0,1.0,422.0,70.0,3.0,3.0,1.0,1.0,458.0,91.30833333333334,68.75,3.2
193,1.0,0.0,0.0,0.0,0.0,0.0,422.0,70.0,3.0,3.0,1.0,1.0,457.0,91.31666666666666,100.0,3.0
194,0.0,0.0,1.0,1.0,0.0,1.0,421.0,71.0,4.0,3.0,1.0,0.0,456.0,91.31666666666666,37.5,3.2
