,KPI-total-investigations,KPI-total-audits,KPI-total-routine,KPI-total-prosecuted,KPI-total-penalized,KPI-total-warning,KPI-grade-5,KPI-grade-4,KPI-grade-3,KPI-grade-2,KPI-grade-1,KPI-grade-0,KPI-farmers-compliance,KPI-seasonal-farmers-compliance,KPI-NRAR-perceived-compliance,KPI-NRAR-surveillance-rate
42,0.0,0.0,0.0,0.0,0.0,0.0,481.0,19.0,0.0,0.0,0.0,0.0,450.0,89.89166666666665,100.0,2.8
43,0.0,0.0,0.0,0.0,0.0,0.0,481.0,19.0,0.0,0.0,0.0,0.0,449.0,89.89166666666665,100.0,2.8
44,0.0,0.0,0.0,0.0,0.0,0.0,481.0,19.0,0.0,0.0,0.0,0.0,449.0,89.89166666666665,100.0,2.8
45,0.0,0.0,0.0,0.0,0.0,0.0,481.0,19.0,0.0,0.0,0.0,0.0,449.0,89.89166666666665,100.0,2.6
46,0.0,1.0,1.0,0.0,0.0,1.0,480.0,19.0,1.0,0.0,0.0,0.0,449.0,89.89166666666665,64.28571428571428,2.8
47,0.0,0.0,0.0,0.0,0.0,0.0,480.0,19.0,1.0,0.0,0.0,0.0,451.0,89.9,100.0,2.8
48,0.0,0.0,0.0,0.0,0.0,0.0,480.0,19.0,1.0,0.0,0.0,0.0,451.0,89.90833333333335,100.0,2.4
49,0.0,0.0,0.0,0.0,0.0,0.0,480.0,19.0,1.0,0.0,0.0,0.0,449.0,89.90833333333335,100.0,2.4
50,0.0,0.0,0.0,0.0,0.0,0.0,480.0,19.0,1.0,0.0,0.0,0.0,449.0,89.90833333333335,100.0,2.4
51,0.0,0.0,0.0,0.0,0.0,0.0,480.0,19.0,1.0,0.0,0.0,0.0,449.0,89.90833333333335,100.0,2.4
52,0.0,1.0,1.0,0.0,1.0,1.0,479.0,20.0,1.0,0.0,0.0,0.0,449.0,89.90833333333335,23.076923076923084,2.6
53,0.0,0.0,1.0,0.0,0.0,1.0,478.0,21.0,1.0,0.0,0.0,0.0,450.0,89.90833333333335,58.33333333333333,2.4
54,0.0,0.0,0.0,0.0,0.0,0.0,478.0,21.0,1.0,0.0,0.0,0.0,451.0,89.90833333333335,100.0,2.2
55,0.0,0.0,0.0,0.0,0.0,0.0,478.0,21.0,1.0,0.0,0.0,0.0,450.0,89.90833333333335,100.0,2.0
56,0.0,0.0,0.0,0.0,0.0,0.0,478.0,21.0,1.0,0.0,0.0,0.0,449.0,89.90833333333335,100.0,2.0
57,0.0,0.0,1.0,0.0,0.0,1.0,477.0,22.0,1.0,0.0,0.0,0.0,449.0,89.90833333333335,50.0,2.0
58,0.0,0.0,1.0,0.0,0.0,1.0,476.0,23.0,1.0,0.0,0.0,0.0,449.0,89.9,54.54545454545454,2.2
59,0.0,0.0,3.0,0.0,0.0,3.0,473.0,26.0,1.0,0.0,0.0,0.0,451.0,89.90833333333335,-15.384615384615374,2.6
60,0.0,0.0,0.0,0.0,0.0,0.0,473.0,26.0,1.0,0.0,0.0,0.0,451.0,89.925,100.0,2.6
61,0.0,1.0,1.0,0.0,1.0,1.0,472.0,27.0,0.0,1.0,0.0,0.0,449.0,89.925,33.333333333333336,3.0
62,0.0,0.0,0.0,0.0,0.0,0.0,472.0,27.0,0.0,1.0,0.0,0.0,451.0,89.94166666666666,100.0,2.8
63,0.0,0.0,0.0,0.0,0.0,0.0,472.0,27.0,0.0,1.0,0.0,0.0,451.0,89.95,100.0,2.8
64,0.0,0.0,0.0,0.0,0.0,0.0,472.0,27.0,0.0,1.0,0.0,0.0,449.0,89.94166666666666,100.0,2.8
65,0.0,0.0,2.0,0.0,0.0,2.0,470.0,29.0,0.0,1.0,0.0,0.0,449.0,89.94166666666666,33.333333333333336,3.0
66,0.0,0.0,0.0,0.0,0.0,0.0,470.0,29.0,0.0,1.0,0.0,0.0,452.0,89.95833333333334,100.0,3.0
67,0.0,0.0,0.0,0.0,0.0,0.0,470.0,29.0,0.0,1.0,0.0,0.0,452.0,89.98333333333335,100.0,3.0
68,0.0,0.0,1.0,0.0,0.0,1.0,469.0,30.0,0.0,1.0,0.0,0.0,449.0,89.98333333333335,68.75,3.2
69,0.0,0.0,0.0,0.0,0.0,0.0,469.0,30.0,0.0,1.0,0.0,0.0,449.0,89.98333333333335,100.0,3.2
70,0.0,0.0,0.0,0.0,0.0,0.0,469.0,30.0,0.0,1.0,0.0,0.0,449.0,89.98333333333335,100.0,2.8
71,0.0,0.0,0.0,0.0,0.0,0.0,469.0,30.0,0.0,1.0,0.0,0.0,449.0,89.96666666666665,100.0,2.8
72,0.0,0.0,0.0,0.0,0.0,0.0,469.0,30.0,0.0,1.0,0.0,0.0,449.0,89.95,100.0,2.8
73,0.0,0.0,0.0,0.0,0.0,0.0,469.0,30.0,0.0,1.0,0.0,0.0,449.0,89.95,100.0,2.8
74,0.0,0.0,0.0,0.0,0.0,0.0,469.0,30.0,0.0,1.0,0.0,0.0,449.0,89.95,100.0,2.8
75,0.0,0.0,1.0,0.0,0.0,1.0,468.0,31.0,0.0,1.0,0.0,0.0,449.0,89.95,66.66666666666667,3.0
76,0.0,0.0,1.0,0.0,0.0,1.0,467.0,32.0,0.0,1.0,0.0,0.0,449.0,89.95,64.28571428571428,2.8
77,0.0,0.0,1.0,0.0,0.0,1.0,466.0,33.0,0.0,1.0,0.0,0.0,451.0,89.95833333333334,64.28571428571428,2.8
78,0.0,0.0,0.0,0.0,0.0,0.0,466.0,33.0,0.0,1.0,0.0,0.0,451.0,89.95833333333334,100.0,2.8
79,0.0,0.0,0.0,0.0,0.0,0.0,466.0,33.0,0.0,1.0,0.0,0.0,450.0,89.95833333333334,100.0,2.8
80,0.0,1.0,0.0,0.0,1.0,0.0,466.0,33.0,0.0,0.0,0.0,1.0,449.0,89.95833333333334,66.66666666666667,3.0
81,0.0,0.0,0.0,0.0,0.0,0.0,466.0,33.0,0.0,0.0,0.0,1.0,450.0,89.96666666666665,100.0,2.8
82,0.0,0.0,0.0,0.0,0.0,0.0,466.0,33.0,0.0,0.0,0.0,1.0,450.0,89.975,100.0,2.6
83,0.0,0.0,2.0,0.0,0.0,2.0,464.0,35.0,0.0,0.0,0.0,1.0,449.0,89.95833333333334,16.666666666666664,2.4
84,1.0,0.0,0.0,0.0,0.0,0.0,464.0,35.0,0.0,0.0,0.0,1.0,449.0,89.94166666666666,100.0,2.4
85,1.0,0.0,0.0,0.0,0.0,0.0,464.0,35.0,0.0,0.0,0.0,1.0,450.0,89.95,100.0,2.0
86,1.0,0.0,0.0,0.0,0.0,0.0,464.0,35.0,0.0,0.0,0.0,1.0,450.0,89.94166666666666,100.0,2.0
87,1.0,0.0,1.0,0.0,0.0,1.0,463.0,36.0,0.0,0.0,0.0,1.0,450.0,89.93333333333334,54.54545454545454,2.2
88,1.0,0.0,1.0,0.0,0.0,1.0,462.0,37.0,0.0,0.0,0.0,1.0,451.0,89.95,58.33333333333333,2.4
89,1.0,0.0,0.0,0.0,0.0,0.0,462.0,37.0,0.0,0.0,0.0,1.0,452.0,89.975,100.0,2.0
90,1.0,0.0,0.0,0.0,0.0,0.0,462.0,37.0,0.0,0.0,0.0,1.0,451.0,89.96666666666665,100.0,2.0
91,1.0,0.0,1.0,0.0,0.0,1.0,461.0,38.0,0.0,0.0,0.0,1.0,450.0,89.95,54.54545454545454,2.2
92,1.0,1.0,0.0,0.0,0.0,0.0,461.0,38.0,0.0,0.0,0.0,1.0,450.0,89.95833333333334,100.0,2.2
93,1.0,0.0,0.0,0.0,0.0,0.0,461.0,38.0,0.0,0.0,0.0,1.0,451.0,89.975,100.0,2.2
94,1.0,1.0,1.0,0.0,0.0,1.0,460.0,39.0,0.0,0.0,0.0,1.0,451.0,89.99166666666666,61.53846153846154,2.6
95,1.0,0.0,0.0,0.0,0.0,0.0,460.0,39.0,0.0,0.0,0.0,1.0,451.0,90.00833333333334,100.0,2.6
96,1.0,0.0,0.0,0.0,0.0,0.0,460.0,39.0,0.0,0.0,0.0,1.0,450.0,90.01666666666665,100.0,2.6
97,1.0,0.0,2.0,0.0,0.0,2.0,458.0,41.0,0.0,0.0,0.0,1.0,450.0,90.025,33.333333333333336,3.0
98,1.0,0.0,0.0,0.0,0.0,0.0,458.0,41.0,0.0,0.0,0.0,1.0,450.0,90.03333333333335,100.0,3.0
99,1.0,0.0,0.0,0.0,0.0,0.0,458.0,41.0,0.0,0.0,0.0,1.0,450.0,90.04166666666666,100.0,2.8
100,1.0,0.0,1.0,0.0,0.0,1.0,457.0,42.0,0.0,0.0,0.0,1.0,450.0,90.05,64.28571428571428,2.8
101,1.0,0.0,0.0,0.0,0.0,0.0,457.0,42.0,0.0,0.0,0.0,1.0,451.0,90.05,100.0,2.6
102,1.0,0.0,0.0,0.0,0.0,0.0,457.0,42.0,0.0,0.0,0.0,1.0,451.0,90.05,100.0,2.6
103,1.0,0.0,0.0,0.0,0.0,0.0,457.0,42.0,0.0,0.0,0.0,1.0,450.0,90.05,100.0,2.6
104,1.0,0.0,1.0,0.0,0.0,1.0,456.0,43.0,0.0,0.0,0.0,1.0,450.0,90.05833333333334,61.53846153846154,2.6
105,1.0,0.0,0.0,0.0,0.0,0.0,456.0,43.0,0.0,0.0,0.0,1.0,451.0,90.06666666666666,100.0,2.6
106,1.0,0.0,0.0,0.0,0.0,0.0,456.0,43.0,0.0,0.0,0.0,1.0,451.0,90.075,100.0,2.6
107,1.0,0.0,1.0,0.0,0.0,0.0,456.0,43.0,0.0,0.0,0.0,1.0,450.0,90.08333333333334,100.0,2.4
108,1.0,0.0,0.0,0.0,0.0,0.0,456.0,43.0,0.0,0.0,0.0,1.0,450.0,90.09166666666665,100.0,2.4
109,1.0,1.0,0.0,0.0,0.0,0.0,456.0,43.0,0.0,0.0,0.0,1.0,450.0,90.09166666666665,100.0,2.6
110,1.0,0.0,0.0,0.0,0.0,0.0,456.0,43.0,0.0,0.0,0.0,1.0,450.0,90.09166666666665,100.0,2.6
111,1.0,0.0,1.0,0.0,0.0,1.0,455.0,44.0,0.0,0.0,0.0,1.0,450.0,90.09166666666665,61.53846153846154,2.6
112,1.0,0.0,0.0,0.0,0.0,0.0,455.0,44.0,0.0,0.0,0.0,1.0,451.0,90.09166666666665,100.0,2.4
113,1.0,0.0,1.0,0.0,0.0,1.0,454.0,45.0,0.0,0.0,0.0,1.0,451.0,90.08333333333334,61.53846153846154,2.6
114,1.0,0.0,1.0,0.0,0.0,1.0,453.0,46.0,0.0,0.0,0.0,1.0,452.0,90.09166666666665,64.28571428571428,2.8
115,1.0,0.0,1.0,0.0,0.0,1.0,452.0,47.0,0.0,0.0,0.0,1.0,452.0,90.10833333333335,64.28571428571428,2.8
116,1.0,1.0,0.0,0.0,0.0,0.0,452.0,47.0,0.0,0.0,0.0,1.0,450.0,90.10833333333335,100.0,2.8
117,1.0,0.0,0.0,0.0,0.0,0.0,452.0,47.0,0.0,0.0,0.0,1.0,451.0,90.10833333333335,100.0,2.8
118,1.0,0.0,0.0,0.0,0.0,0.0,452.0,47.0,0.0,0.0,0.0,1.0,451.0,90.10833333333335,100.0,2.4
119,1.0,0.0,1.0,0.0,0.0,1.0,451.0,48.0,0.0,0.0,0.0,1.0,450.0,90.1,61.53846153846154,2.6
120,1.0,1.0,0.0,0.0,0.0,0.0,451.0,48.0,0.0,0.0,0.0,1.0,450.0,90.1,100.0,2.8
121,1.0,0.0,0.0,0.0,0.0,0.0,451.0,48.0,0.0,0.0,0.0,1.0,451.0,90.10833333333335,100.0,2.4
122,1.0,0.0,1.0,0.0,0.0,1.0,450.0,49.0,0.0,0.0,0.0,1.0,451.0,90.11666666666666,61.53846153846154,2.6
123,1.0,0.0,0.0,0.0,0.0,0.0,450.0,49.0,0.0,0.0,0.0,1.0,450.0,90.11666666666666,100.0,2.6
124,1.0,0.0,0.0,0.0,0.0,0.0,450.0,49.0,0.0,0.0,0.0,1.0,450.0,90.11666666666666,100.0,2.4
125,1.0,0.0,0.0,0.0,0.0,0.0,450.0,49.0,0.0,0.0,0.0,1.0,450.0,90.10833333333335,100.0,2.4
126,1.0,0.0,1.0,0.0,0.0,1.0,449.0,50.0,0.0,0.0,0.0,1.0,450.0,90.1,61.53846153846154,2.6
127,1.0,0.0,0.0,0.0,0.0,0.0,449.0,50.0,0.0,0.0,0.0,1.0,450.0,90.1,100.0,2.6
128,1.0,0.0,0.0,0.0,0.0,0.0,449.0,50.0,0.0,0.0,0.0,1.0,450.0,90.1,100.0,2.4
129,1.0,0.0,1.0,0.0,0.0,1.0,448.0,51.0,0.0,0.0,0.0,1.0,450.0,90.09166666666665,61.53846153846154,2.6
130,1.0,0.0,0.0,0.0,0.0,0.0,448.0,51.0,0.0,0.0,0.0,1.0,451.0,90.09166666666665,100.0,2.6
131,1.0,1.0,1.0,0.0,0.0,1.0,447.0,51.0,0.0,1.0,0.0,1.0,450.0,90.09166666666665,64.28571428571428,2.8
132,1.0,0.0,0.0,0.0,0.0,0.0,447.0,51.0,0.0,1.0,0.0,1.0,452.0,90.10833333333335,100.0,2.8
133,0.0,0.0,1.0,1.0,0.0,1.0,446.0,52.0,1.0,1.0,0.0,0.0,452.0,90.125,28.57142857142857,2.8
134,0.0,0.0,0.0,0.0,0.0,0.0,446.0,52.0,1.0,1.0,0.0,0.0,451.0,90.13333333333334,100.0,2.8
135,0.0,0.0,1.0,0.0,0.0,1.0,445.0,53.0,1.0,1.0,0.0,0.0,450.0,90.13333333333334,64.28571428571428,2.8
136,0.0,0.0,0.0,0.0,0.0,0.0,445.0,53.0,1.0,1.0,0.0,0.0,450.0,90.125,100.0,2.8
137,0.0,0.0,0.0,0.0,0.0,0.0,445.0,53.0,1.0,1.0,0.0,0.0,450.0,90.11666666666666,100.0,2.6
138,0.0,0.0,0.0,0.0,0.0,0.0,445.0,53.0,1.0,1.0,0.0,0.0,449.0,90.09166666666665,100.0,2.4
139,0.0,0.0,2.0,0.0,0.0,2.0,443.0,55.0,1.0,1.0,0.0,0.0,449.0,90.06666666666666,23.076923076923084,2.6
140,0.0,0.0,2.0,0.0,0.0,2.0,441.0,57.0,1.0,1.0,0.0,0.0,449.0,90.05833333333334,28.57142857142857,2.8
141,0.0,0.0,0.0,0.0,0.0,0.0,441.0,57.0,1.0,1.0,0.0,0.0,451.0,90.05833333333334,100.0,2.8
142,0.0,0.0,0.0,0.0,0.0,0.0,441.0,57.0,1.0,1.0,0.0,0.0,450.0,90.05,100.0,2.8
143,0.0,0.0,0.0,0.0,0.0,0.0,441.0,57.0,1.0,1.0,0.0,0.0,449.0,90.04166666666666,100.0,2.6
144,0.0,1.0,0.0,0.0,1.0,0.0,441.0,57.0,1.0,0.0,1.0,0.0,449.0,90.03333333333335,61.53846153846154,2.6
145,0.0,0.0,0.0,0.0,0.0,0.0,441.0,57.0,1.0,0.0,1.0,0.0,451.0,90.03333333333335,100.0,2.6
146,0.0,0.0,0.0,0.0,0.0,0.0,441.0,57.0,1.0,0.0,1.0,0.0,451.0,90.03333333333335,100.0,2.4
147,0.0,0.0,0.0,0.0,0.0,0.0,441.0,57.0,1.0,0.0,1.0,0.0,449.0,90.025,100.0,2.4
148,0.0,0.0,2.0,0.0,0.0,2.0,439.0,59.0,1.0,0.0,1.0,0.0,449.0,90.01666666666665,28.57142857142857,2.8
149,0.0,0.0,0.0,0.0,0.0,0.0,439.0,59.0,1.0,0.0,1.0,0.0,450.0,90.01666666666665,100.0,2.8
150,0.0,0.0,0.0,0.0,0.0,0.0,439.0,59.0,1.0,0.0,1.0,0.0,449.0,90.00833333333334,100.0,2.6
151,0.0,0.0,2.0,0.0,0.0,1.0,438.0,60.0,1.0,0.0,1.0,0.0,449.0,90.0,66.66666666666667,3.0
152,0.0,0.0,0.0,0.0,0.0,0.0,438.0,60.0,1.0,0.0,1.0,0.0,450.0,90.0,100.0,3.0
153,0.0,0.0,0.0,0.0,0.0,0.0,438.0,60.0,1.0,0.0,1.0,0.0,450.0,90.0,100.0,2.8
154,0.0,0.0,2.0,0.0,0.0,2.0,436.0,62.0,1.0,0.0,1.0,0.0,449.0,89.98333333333335,37.5,3.2
155,0.0,0.0,0.0,0.0,0.0,0.0,436.0,62.0,1.0,0.0,1.0,0.0,450.0,89.98333333333335,100.0,2.8
156,0.0,0.0,1.0,0.0,0.0,1.0,435.0,63.0,1.0,0.0,1.0,0.0,450.0,89.96666666666665,66.66666666666667,3.0
157,0.0,0.0,0.0,0.0,0.0,0.0,435.0,63.0,1.0,0.0,1.0,0.0,450.0,89.95,100.0,2.8
158,0.0,0.0,1.0,0.0,0.0,1.0,434.0,64.0,1.0,0.0,1.0,0.0,450.0,89.94166666666666,66.66666666666667,3.0
159,0.0,0.0,1.0,0.0,0.0,1.0,433.0,65.0,1.0,0.0,1.0,0.0,450.0,89.94166666666666,66.66666666666667,3.0
160,0.0,0.0,0.0,0.0,0.0,0.0,433.0,65.0,1.0,0.0,1.0,0.0,451.0,89.95,100.0,3.0
161,0.0,0.0,0.0,0.0,0.0,0.0,433.0,65.0,1.0,0.0,1.0,0.0,449.0,89.94166666666666,100.0,3.0
162,0.0,0.0,1.0,0.0,0.0,1.0,432.0,66.0,1.0,0.0,1.0,0.0,449.0,89.94166666666666,68.75,3.2
163,0.0,0.0,1.0,0.0,0.0,1.0,431.0,67.0,1.0,0.0,1.0,0.0,449.0,89.94166666666666,66.66666666666667,3.0
164,0.0,1.0,0.0,0.0,1.0,0.0,431.0,67.0,1.0,0.0,1.0,0.0,449.0,89.94166666666666,64.28571428571428,2.8
165,0.0,0.0,0.0,0.0,0.0,0.0,431.0,67.0,1.0,0.0,1.0,0.0,451.0,89.94166666666666,100.0,2.8
166,0.0,0.0,0.0,0.0,0.0,0.0,431.0,67.0,1.0,0.0,1.0,0.0,451.0,89.95,100.0,2.8
167,0.0,0.0,0.0,0.0,0.0,0.0,431.0,67.0,1.0,0.0,1.0,0.0,449.0,89.95,100.0,2.8
168,0.0,0.0,0.0,0.0,0.0,0.0,431.0,67.0,1.0,0.0,1.0,0.0,449.0,89.95,100.0,2.6
169,0.0,0.0,0.0,0.0,0.0,0.0,431.0,67.0,1.0,0.0,1.0,0.0,449.0,89.93333333333334,100.0,2.6
170,0.0,0.0,0.0,0.0,0.0,0.0,431.0,67.0,1.0,0.0,1.0,0.0,449.0,89.91666666666666,100.0,2.6
171,0.0,0.0,0.0,0.0,0.0,0.0,431.0,67.0,1.0,0.0,1.0,0.0,449.0,89.91666666666666,100.0,2.6
172,0.0,0.0,0.0,0.0,0.0,0.0,431.0,67.0,1.0,0.0,1.0,0.0,449.0,89.91666666666666,100.0,2.2
173,0.0,0.0,0.0,0.0,0.0,0.0,431.0,67.0,1.0,0.0,1.0,0.0,449.0,89.90833333333335,100.0,2.2
174,0.0,0.0,1.0,0.0,0.0,1.0,430.0,68.0,1.0,0.0,1.0,0.0,449.0,89.90833333333335,58.33333333333333,2.4
175,0.0,0.0,0.0,0.0,0.0,0.0,430.0,68.0,1.0,0.0,1.0,0.0,449.0,89.90833333333335,100.0,2.0
176,0.0,0.0,0.0,0.0,0.0,0.0,430.0,68.0,1.0,0.0,1.0,0.0,449.0,89.9,100.0,2.0
177,0.0,0.0,0.0,0.0,0.0,0.0,430.0,68.0,1.0,0.0,1.0,0.0,449.0,89.89166666666665,100.0,2.0
178,0.0,1.0,0.0,0.0,1.0,0.0,430.0,68.0,1.0,0.0,0.0,1.0,449.0,89.89166666666665,44.44444444444444,1.8
179,0.0,1.0,0.0,0.0,1.0,0.0,430.0,68.0,0.0,0.0,0.0,2.0,451.0,89.9,50.0,2.0
180,0.0,0.0,2.0,0.0,0.0,2.0,428.0,70.0,0.0,0.0,0.0,2.0,452.0,89.91666666666666,9.090909090909093,2.2
181,0.0,0.0,1.0,0.0,0.0,1.0,427.0,71.0,0.0,0.0,0.0,2.0,452.0,89.93333333333334,58.33333333333333,2.4
182,0.0,0.0,0.0,0.0,0.0,0.0,427.0,71.0,0.0,0.0,0.0,2.0,451.0,89.94166666666666,100.0,2.2
183,0.0,0.0,0.0,0.0,0.0,0.0,427.0,71.0,0.0,0.0,0.0,2.0,449.0,89.93333333333334,100.0,2.0
184,1.0,0.0,0.0,0.0,0.0,0.0,427.0,71.0,0.0,0.0,0.0,2.0,449.0,89.91666666666666,100.0,2.0
185,1.0,0.0,3.0,0.0,0.0,3.0,424.0,74.0,0.0,0.0,0.0,2.0,450.0,89.925,-15.384615384615374,2.6
186,1.0,0.0,0.0,0.0,0.0,0.0,424.0,74.0,0.0,0.0,0.0,2.0,451.0,89.94166666666666,100.0,2.4
187,1.0,0.0,0.0,0.0,0.0,0.0,424.0,74.0,0.0,0.0,0.0,2.0,451.0,89.95833333333334,100.0,2.2
188,1.0,1.0,0.0,0.0,0.0,0.0,424.0,74.0,0.0,0.0,0.0,2.0,450.0,89.96666666666665,100.0,2.2
189,1.0,0.0,0.0,0.0,0.0,0.0,424.0,74.0,0.0,0.0,0.0,2.0,451.0,89.96666666666665,100.0,2.2
190,1.0,1.0,1.0,0.0,0.0,1.0,423.0,75.0,0.0,0.0,0.0,2.0,451.0,89.96666666666665,61.53846153846154,2.6
191,1.0,0.0,0.0,0.0,0.0,0.0,423.0,75.0,0.0,0.0,0.0,2.0,450.0,89.975,100.0,2.6
192,1.0,0.0,1.0,0.0,0.0,1.0,422.0,75.0,0.0,1.0,0.0,2.0,450.0,89.98333333333335,64.28571428571428,2.8
193,1.0,0.0,0.0,0.0,0.0,0.0,422.0,75.0,0.0,1.0,0.0,2.0,451.0,90.0,100.0,2.8
194,1.0,0.0,1.0,0.0,0.0,1.0,421.0,76.0,0.0,1.0,0.0,2.0,451.0,90.01666666666665,66.66666666666667,3.0
